content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,tokens,clean_text,polarity_clean,sentiment_clean
"UX, aplikasi kurang nyaman dalam penggunaan, loading lama padahal hp bukan sekelas kentang, disisi lain promo yang disediakan sudah oke. Saya menunggu pembaharuan aplikasi, hal ini saya nanti""kan sebagai pelanggan setia superindo.",2,0.0,0.0,Negative,"['ux', 'nyaman', 'guna', 'loading', 'hp', 'kelas', 'kentang', 'sisi', 'promo', 'sedia', 'oke', 'tunggu', 'baharu', 'langgan', 'setia']",ux nyaman guna loading hp kelas sisi sedia oke tunggu baharu langgan setia,0.0,Neutral
Promo yang aneh mau di tukar vocernya mlh gak bisa.. percuma,1,0.0,0.0,Negative,"['promo', 'aneh', 'tukar', 'vocernya', 'mlh']",aneh tukar vocernya mlh,0.0,Neutral
"Suprindo dalam hal promo sangat tidak profesional khususnya untuk voucher Newmeb Rp. 15.000. Cuma modal Gimik Untuk 150.000 pendaftar pertama. Nyatanya voucher yang telah digunakan hanya 50.000 voucher, sedangkan sisanya cukup banyak yaitu 100.000 voucher yang masih tersedia. Belum genap 2Hari Launcing App tibatiba voucher yang masih tersisa 100K tersebut di takedown dari aplikasi. Sangat tidak profesional dibanding kompetitor swalayan lain dmna dalam hal promo seperti ini.",1,0.0,0.0,Negative,"['suprindo', 'promo', 'profesional', 'voucher', 'newmeb', 'rp', 'modal', 'gimik', 'daftar', 'voucher', 'voucher', 'sisa', 'voucher', 'sedia', 'genap', 'launcing', 'tibatiba', 'voucher', 'sisa', 'k', 'takedown', 'profesional', 'banding', 'kompetitor', 'swalayan', 'dmna', 'promo']",suprindo profesional voucher rp daftar voucher voucher sisa voucher sedia tibatiba voucher sisa k profesional banding kompetitor swalayan,0.0,Neutral
Pengen donlot karna ada iming2 vc15k.. saat Mau donlot vc udah abis.. gak jd dilirik dah,1,0.0,0.0,Negative,"['ken', 'donlot', 'karna', 'iming', 'vc', 'k', 'donlot', 'vc', 'udah', 'abis', 'lirik', 'dah']",ken donlot karna vc k donlot vc udah abis dah,0.0,Neutral
Yah gmna ini ga dapet voucer 15 rb . Huhhhhh,4,0.0,0.0,Positive,"['yah', 'gmna', 'dapet', 'voucer', 'rb', 'huhhhhh']",yah gmna dapet voucer rb,0.0,Neutral
Jelek,1,0.0,0.0,Negative,['jelek'],jelek,0.0,Neutral
Keren,5,0.0,0.0,Positive,['keren'],keren,0.0,Neutral
"Meski nggak dapet voucher Rp. 15.000 nya tapi masih worth it lah karena harga promo buat member dan non membernya lumayan jauh banget. Soal voucher gw positif thinking aja namanya aplikasi, gw harap sih ada maintenance dari publishernya dan kali aja diganti ama promo promo yang lebih heboh biar istri gw seneng kalo belanja wkwkwk",5,0.3,0.1,Positive,"['nggak', 'dapet', 'voucher', 'rp', 'worth', 'it', 'harga', 'promo', 'member', 'non', 'membernya', 'lumayan', 'banget', 'voucher', 'gw', 'positif', 'thinking', 'nama', 'gw', 'harap', 'maintenance', 'publishernya', 'kali', 'ganti', 'ama', 'promo', 'promo', 'heboh', 'biar', 'istri', 'gw', 'neng', 'belanja', 'wkwkwk']",nggak dapet voucher rp worth it member membernya lumayan voucher gw positif nama gw harap maintenance kali ganti ama heboh biar istri gw neng wkwkwk,0.3,Positive
Gak jelas bikin promo 15k baru mau di pake malah gak bisa.. kan jadi kecewa saya udah antri di kasir . Malahan gk dapat di gunakan,1,0.0,0.0,Negative,"['bikin', 'promo', 'k', 'pake', 'kecewa', 'udah', 'antri', 'kasir']",bikin k pake kecewa udah antri kasir,0.0,Neutral
Gk baik apknya,1,0.0,0.0,Negative,['apknya'],apknya,0.0,Neutral
Hari ini pakai aplikasi ini biar dapat potongan tp potongan di aplikasi sama struk beda di aplikasi dr 44rb jd 19rb an lah tp di struk dr 45rb jd 25rb an lah . Meskipun beda nya dikit tp tetep aja ga sesuai,3,0.0,0.0,Neutral,"['pakai', 'biar', 'potong', 'potong', 'struk', 'beda', 'dr', 'rb', 'rb', 'an', 'struk', 'dr', 'rb', 'rb', 'an', 'beda', 'dikit', 'tetep', 'sesuai']",pakai biar potong potong struk beda dr rb rb an struk dr rb rb an beda dikit tetep sesuai,0.0,Neutral
Promo 15000 distop padahal belum 150 ribu orang kecewa saya sebagai member belum menggunakan potongan harga,1,0.0,0.0,Negative,"['promo', 'stop', 'ribu', 'orang', 'kecewa', 'member', 'potong', 'harga']",stop ribu orang kecewa member potong,0.0,Neutral
"LO NGGA ASIK BARU 2 HARI UDH ILANG KALO NGGA NIAT BIKIN KG USAH DAH ASLI, TIDAK PROFESIONAL !!!",1,0.0,0.0,Negative,"['lo', 'ngga', 'asik', 'ilang', 'ngga', 'niat', 'bikin', 'kg', 'dah', 'asli', 'profesional']",lo ngga asik ilang ngga niat bikin kg dah asli profesional,0.0,Neutral
"Gk bisa di pake, aplikasi baru langsung eror",1,0.0,0.0,Negative,"['pake', 'langsung', 'eror']",pake langsung eror,0.0,Neutral
Ok bossssssss,5,0.5,0.5,Positive,"['ok', 'bossssssss']",,0.0,Neutral
"Kalau Gk niat Promo, Mendingan gk usah",1,0.0,0.0,Negative,"['niat', 'promo', 'mending']",niat mending,0.0,Neutral
Takut Rugi!!!!,1,0.0,0.0,Negative,"['takut', 'rugi']",takut rugi,0.0,Neutral
Pembohongan Publik,1,0.0,0.0,Negative,"['bohong', 'publik']",bohong publik,0.0,Neutral
Mantappp,5,0.0,0.0,Positive,['mantappp'],mantappp,0.0,Neutral
Ngasih voucher kaga niat bgt di tarik lagi,1,0.0,0.0,Negative,"['ngasih', 'voucher', 'kaga', 'niat', 'banget', 'tarik']",ngasih voucher kaga niat tarik,0.0,Neutral
Lebih bnyk promo lagi biar bnyk yg beli.,5,0.0,0.0,Positive,"['bnyk', 'promo', 'biar', 'bnyk', 'beli']",bnyk biar bnyk beli,0.0,Neutral
"Apa2 ini gak niat bikin program promo nih, voucher blm di pake tapi udah ilang dan gak bisa di pake",1,0.0,0.0,Negative,"['niat', 'bikin', 'program', 'promo', 'nih', 'voucher', 'pake', 'udah', 'ilang', 'pake']",niat bikin program nih voucher pake udah ilang pake,0.0,Neutral
Voucher coid,1,0.0,0.0,Negative,"['voucher', 'coid']",voucher,0.0,Neutral
Penipu,1,0.0,0.0,Negative,['tipu'],tipu,0.0,Neutral
Sampah,1,0.0,0.0,Negative,['sampah'],sampah,0.0,Neutral
"Aplikasi penipu,,jangan belanja di superindo",1,0.0,0.0,Negative,"['tipu', 'belanja']",tipu,0.0,Neutral
Kocakk 🤣🤣 uneg uneg udah banyak yg ngewakilin.,1,0.0,0.0,Negative,"['kocakk', 'uneg', 'uneg', 'udah', 'ngewakilin']",uneg uneg udah,0.0,Neutral
voucher nya koid nih,1,0.0,0.0,Negative,"['voucher', 'koid', 'nih']",voucher koid nih,0.0,Neutral
Kenapa pada komplain masalah voucher saja ya.. Kan promo lainnya juga masih ada.. Beberapa mmg ulah para trader yg sengaja download banyak aplikasinya hanya utk voucher 15k.. yg berujung ke yang lainnya jdi gg dapet..,5,0.0,0.0,Positive,"['komplain', 'voucher', 'promo', 'mmg', 'ulah', 'trader', 'sengaja', 'download', 'aplikasi', 'voucher', 'k', 'ujung', 'jdi', 'gg', 'dapet']",komplain voucher mmg ulah trader sengaja download aplikasi voucher k ujung jdi gg dapet,0.0,Neutral
"APLIKASI TOLOL PENIPUAN.KATANYA ADA VOUCHER TPI PAS DIDOWNLOAD MLH GKADA. NGABIS""IN KUOTA AJA AJG!!",1,0.0,0.0,Negative,"['tolol', 'tipu', 'voucher', 'tpi', 'pas', 'didownload', 'mlh', 'gkada', 'ngabis', 'in', 'kuota', 'ajg']",tolol tipu voucher tpi pas didownload mlh ngabis in kuota ajg,0.0,Neutral
Voucher belum digunakan dicek masih 100.00an gak taunya udah gak ada di aplikasi nya,1,0.0,0.0,Negative,"['voucher', 'cek', 'an', 'tau', 'udah']",voucher cek an tau udah,0.0,Neutral
"Yah saya di bohongi, udh jauh jauh ke Superindo nyampe sana voucer abis, padahal dari rumah masih ada 100 ribu lebih stok di aplikasi, bener bener Membohongi ini aplikasi..",1,0.0,0.0,Negative,"['yah', 'bohong', 'nyampe', 'voucer', 'abis', 'rumah', 'ribu', 'stok', 'bener', 'bener', 'bohong']",yah bohong nyampe voucer abis rumah ribu stok bener bener bohong,0.0,Neutral
"Ga niat ngasih promo, udah download bkin akun semalem, pagi nya voc 15 ribu udah ga ada. Auto hapus aplikasi. Malesin",1,0.0,0.0,Negative,"['niat', 'ngasih', 'promo', 'udah', 'download', 'bkin', 'akun', 'semalem', 'pagi', 'voc', 'ribu', 'udah', 'auto', 'hapus', 'malesin']",niat ngasih udah download bkin akun semalem pagi voc ribu udah auto hapus malesin,0.0,Neutral
"Mantap, tp sedikit aneh kenapa kuota 150rb voucher 15rb tiba tiba habis, padahal aplikasi di download gk sampe 15rb, tanya kenapa????",5,0.0,0.0,Positive,"['mantap', 'aneh', 'kuota', 'rb', 'voucher', 'rb', 'habis', 'download', 'sampe', 'rb']",mantap aneh kuota rb voucher rb habis download sampe rb,0.0,Neutral
Belum juga nuker voucher dah koid duluan .,1,0.0,0.0,Negative,"['nuker', 'voucher', 'dah', 'koid', 'duluan']",nuker voucher dah koid duluan,0.0,Neutral
"Komitmen melepas 150rb voucher @15rb, kenyataan berbeda, seperti janji anak"" yg tiap saat bisa berubah. Selevel Superindo, tp komitmen nya anak"". Parahhhhh. Hahaha",1,0.2,0.4,Negative,"['komitmen', 'lepas', 'rb', 'voucher', 'rb', 'nyata', 'beda', 'janji', 'anak', 'ubah', 'level', 'komitmen', 'anak', 'parahhhhh', 'hahaha']",komitmen lepas rb voucher rb nyata beda janji anak ubah komitmen anak hahaha,0.2,Positive
"Penipuan, katanya voc 15.000 buat 150.000 pelanggan ternyata bohong.",1,0.0,0.0,Negative,"['tipu', 'voc', 'langgan', 'bohong']",tipu voc langgan bohong,0.0,Neutral
"Padahal saya download disuruh kasir eh pas mau dipake voc nya ilang, aplikasi nya bohong",1,0.0,0.0,Negative,"['download', 'suruh', 'kasir', 'eh', 'pas', 'dipake', 'voc', 'ilang', 'bohong']",download suruh kasir eh pas dipake voc ilang bohong,0.0,Neutral
"Katanya buat 150rb pendaftar pertama, padahal pas aku daftar masih 105rb vouchernya. Tapi gak dapar, ternyata dibohongi biar pada donlot aja. Payah",1,0.0,0.0,Negative,"['rb', 'daftar', 'pas', 'daftar', 'rb', 'vouchernya', 'dapar', 'bohong', 'biar', 'donlot', 'payah']",rb daftar pas daftar rb vouchernya bohong biar donlot payah,0.0,Neutral
Kagak niat bet dah,1,0.0,0.0,Negative,"['kagak', 'niat', 'bet', 'dah']",kagak niat bet dah,0.0,Neutral
"Buat narik pelanggan pertama oke la ada vc 15k, tpi seenggaknya jangan terlalu melebih2kan jatah vc 150k klo ujung2nya cuma 50k saja, saya pribadi dapet sih vc nya tpi yg lain ? Imbassnya ke rating app anda juga",4,0.0,0.0,Positive,"['narik', 'langgan', 'oke', 'la', 'vc', 'k', 'tpi', 'enggak', 'lebih', 'jatah', 'vc', 'k', 'klo', 'ujung', 'k', 'pribadi', 'dapet', 'vc', 'tpi', 'imbassnya', 'rating']",langgan oke la vc k tpi lebih jatah vc k klo ujung k pribadi dapet vc tpi rating,0.0,Neutral
kecewa lah,1,0.0,0.0,Negative,['kecewa'],kecewa,0.0,Neutral
PROMO HOAX!!!!,1,0.0,0.0,Negative,"['promo', 'hoax']",hoax,0.0,Neutral
"Parah mah,udh jauh² ke superindo malah abis vcr nya,pembodohan publik ini",1,0.0,0.0,Negative,"['parah', 'mah', 'abis', 'vcr', 'bodoh', 'publik']",parah mah abis bodoh publik,0.0,Neutral
"Saya belanja di superindo itc cibinong kemarin tgl 3 juli sore2, mba mba nya judeees bgt padahal saya tukerin voucher juga kan beli & bayar juga, gak suka sma pelayanannya, ibu ibu di belakang saya sampe pindah kasir karna sebel mungkin mba2 nya galak, ketus bgt GAK SUKA AKUUU.. 😭😭😭",1,0.0,0.0,Negative,"['belanja', 'itc', 'cibinong', 'kemarin', 'tgl', 'juli', 'sore', 'mba', 'mba', 'judeees', 'banget', 'tukerin', 'voucher', 'beli', 'bayar', 'suka', 'sma', 'layan', 'sampe', 'pindah', 'kasir', 'karna', 'sebel', 'mba', 'galak', 'ketus', 'banget', 'suka', 'akuuu']",cibinong kemarin tgl juli sore mba mba tukerin voucher beli bayar suka sma sampe pindah kasir karna sebel mba ketus suka,0.0,Neutral
Baru mau pake diskon udah gak ada ..,1,0.0,0.0,Negative,"['pake', 'diskon', 'udah']",pake diskon udah,0.0,Neutral
"Gk niat kasih promo, udh dpt ehh tiba2 hilang, kalo blm siap mending jgn kasih promo...",1,0.0,0.0,Negative,"['niat', 'kasih', 'promo', 'dpt', 'ehh', 'hilang', 'mending', 'jgn', 'kasih', 'promo']",niat kasih dpt ehh hilang mending jgn kasih,0.0,Neutral
Gue kira bs beli via aplikasi+dapat promo🤣eh cmn promo doang nanggung,1,0.0,0.0,Negative,"['gue', 'beli', 'via', 'promo', 'eh', 'cmn', 'promo', 'doang', 'nanggung']",gue beli via eh cmn doang nanggung,0.0,Neutral
"Gmana sih ini tidak profesional promo nya baru aja 2hari dan sekarang udh gaada padahal sisa vouchernya kemaren saya lihat 112rb,eh pas sore udh gaada mengecewakan sih ini",1,0.0,0.0,Negative,"['gmana', 'profesional', 'promo', 'gaada', 'sisa', 'vouchernya', 'kemaren', 'lihat', 'rb', 'eh', 'pas', 'sore', 'gaada', 'kecewa']",profesional gaada sisa vouchernya kemaren lihat rb eh pas sore gaada kecewa,0.0,Neutral
Mantap walau gk kebagian voucher 15k nya pdhal pas saya cek di aplikasih masih tersedia 100rb an lebih voucher tp di struk belanja gk ada voucher nya cm bagiku sudah lumayan murah drpd harga normal,5,0.15,0.6499999999999999,Positive,"['mantap', 'bagi', 'voucher', 'k', 'pdhal', 'pas', 'cek', 'aplikasih', 'sedia', 'rb', 'an', 'voucher', 'struk', 'belanja', 'voucher', 'cm', 'bagi', 'lumayan', 'murah', 'drpd', 'harga', 'normal']",mantap bagi voucher k pdhal pas cek aplikasih sedia rb an voucher struk voucher cm bagi lumayan murah drpd normal,0.15,Positive
Dapat voucher belanja 15.000 baru daftar sudah tidak dapat digunakan secara tiba-tiba. Seharusnya di beritahukan voucher itu hatus digunakan sebelum tanggal berakhirnya.,1,0.0,0.0,Negative,"['voucher', 'belanja', 'daftar', 'beritahukan', 'voucher', 'hatus', 'tanggal']",voucher daftar voucher tanggal,0.0,Neutral
Sialan ketipu,1,0.0,0.0,Negative,"['sial', 'tipu']",sial tipu,0.0,Neutral
Aplikasi penipu,1,0.0,0.0,Negative,['tipu'],tipu,0.0,Neutral
"Penipuan,,saya download ternyata tidak bisa di pakai kuponnya,,jeng pernah instal aplikasi ini jika anda tidak mau tertipu",1,0.0,0.0,Negative,"['tipu', 'download', 'pakai', 'kupon', 'jeng', 'instal', 'tipu']",tipu download pakai kupon instal tipu,0.0,Neutral
Baru juga download belum tukar vocher nya.. Eh udah abis aja.. Bener ga tuh abis ? Auto uninstal lagi deh sungguh tydack bermanfaat gaes,1,0.0,0.0,Negative,"['download', 'tukar', 'vocher', 'eh', 'udah', 'abis', 'bener', 'tuh', 'abis', 'auto', 'uninstal', 'sungguh', 'tydack', 'manfaat', 'gaes']",download tukar vocher eh udah abis bener tuh abis auto uninstal sungguh manfaat gaes,0.0,Neutral
Bintang 1 cuma karna 15k koid.,1,0.0,0.0,Negative,"['bintang', 'karna', 'k', 'koid']",bintang karna k koid,0.0,Neutral
Apk nipu. Katanya ngasih vover 150. Masih ada 100 vocer kok tau tau vocernya hilang... Parah nie apk .....,1,0.0,0.0,Negative,"['apk', 'nipu', 'ngasih', 'vover', 'vocer', 'tau', 'tau', 'vocernya', 'hilang', 'parah', 'nie', 'apk']",apk nipu ngasih vocer tau tau vocernya hilang parah nie apk,0.0,Neutral
"Ngadain promo voc tapi Takut takutan,.🤣🤣",1,0.0,0.0,Negative,"['ngadain', 'promo', 'voc', 'takut', 'takut']",ngadain voc takut takut,0.0,Neutral
"Alhamdulilah kebagian promo member baru 15rb, bnyakin promonya ya seperti potongan belanja",5,0.0,0.0,Positive,"['alhamdulilah', 'bagi', 'promo', 'member', 'rb', 'bnyakin', 'promonya', 'potong', 'belanja']",alhamdulilah bagi member rb promonya potong,0.0,Neutral
Katanya free vouc 15k tpi pas belanja ga kepotong,1,0.4,0.8,Negative,"['free', 'vouc', 'k', 'tpi', 'pas', 'belanja', 'potong']",free k tpi pas potong,0.4,Positive
Biarkan bintang yg menilai,5,0.0,0.0,Positive,"['biar', 'bintang', 'nilai']",biar bintang nilai,0.0,Neutral
Makasih vocernya,5,0.0,0.0,Positive,"['makasih', 'vocernya']",makasih vocernya,0.0,Neutral
Katanya ada promo buat 150k member baru. Apk baru didownload 50k+ udah g ada promonya. Niat nipu?,1,0.0,0.0,Negative,"['promo', 'k', 'member', 'apk', 'didownload', 'k', 'udah', 'g', 'promonya', 'niat', 'nipu']",k member apk didownload k udah g promonya niat nipu,0.0,Neutral
Asu,1,0.0,0.0,Negative,['asu'],,0.0,Neutral
BARU AWAL RILIS AJA UDAH SAMPAH BEGINI BGST,1,0.0,0.0,Negative,"['rilis', 'udah', 'sampah', 'bgst']",udah sampah,0.0,Neutral
PEMBODOHAN,1,0.0,0.0,Negative,['bodoh'],bodoh,0.0,Neutral
SPAM BINTANG 1 KALIAN UNTUK APLIKASI PENIPU,1,0.0,0.0,Negative,"['spam', 'bintang', 'tipu']",spam bintang tipu,0.0,Neutral
PHP katanya 150.000 Voucher Baru keluar sekitar 47.000 Masa langsung di stop lucu aja 😁,1,0.0,0.0,Negative,"['php', 'voucher', 'langsung', 'stop', 'lucu']",php voucher langsung stop lucu,0.0,Neutral
udah download ktnya dpt potongan 15.000 ehhh tb2 voc hilang pdhl ktnya buat 150.000 pengguna prasaan pas td liat msh ad 120.000an tp lenyap,1,0.0,0.0,Negative,"['udah', 'download', 'ktnya', 'dpt', 'potong', 'ehhh', 'tb', 'voc', 'hilang', 'pdhl', 'ktnya', 'guna', 'prasaan', 'pas', 'td', 'liat', 'ad', 'an', 'lenyap']",udah download ktnya dpt potong ehhh voc hilang pdhl ktnya guna pas td liat ad an,0.0,Neutral
"Apaan vocher di apk Mash bnyk tapi tiba"" abis palsu lah 1 bintang cukup gk ush bnyk bnyk",1,0.0,0.0,Negative,"['vocher', 'apk', 'mash', 'bnyk', 'abis', 'palsu', 'bintang', 'ush', 'bnyk', 'bnyk']",vocher apk bnyk abis bintang ush bnyk bnyk,0.0,Neutral
Bintang 1 lagi kalau saya sudah bisa mengakses promo koran di aplikasi. Karena sampai saat ini saya belum bisa lihat promo koran melalui aplikasi My Super Indo. Terima kasih.,4,0.3333333333333333,0.6666666666666666,Positive,"['bintang', 'akses', 'promo', 'koran', 'lihat', 'promo', 'koran', 'my', 'super', 'indo', 'terima', 'kasih']",bintang akses koran lihat koran my indo terima kasih,0.0,Neutral
Udah dikasir voc masih sisa 107ribu.. eh vouchernya yg 15ribu ilang pas udh bayar ga motong KETERLALUAN!!,1,0.0,0.0,Negative,"['udah', 'kasir', 'voc', 'sisa', 'ribu', 'eh', 'vouchernya', 'ribu', 'ilang', 'pas', 'bayar', 'motong']",udah kasir voc sisa ribu eh vouchernya ribu ilang pas bayar motong,0.0,Neutral
Voucher nya yg 15 ribu tiba2 ilang padahal masih sisa 107RIBU tersisa voc saya liat terakhir bbrp menit sblumnya TIDAK PROFESIONAL!,1,0.0,0.0,Negative,"['voucher', 'ribu', 'ilang', 'sisa', 'ribu', 'sisa', 'voc', 'liat', 'bbrp', 'menit', 'sblumnya', 'profesional']",voucher ribu ilang sisa ribu sisa voc liat bbrp menit profesional,0.0,Neutral
Bagus banget,5,0.0,0.0,Positive,"['bagus', 'banget']",,0.0,Neutral
tingkatkan trs perform nya,1,0.0,0.0,Negative,"['tingkat', 'trs', 'perform']",tingkat trs,0.0,Neutral
"Belum ada 150 ribu voc udah mati duluan promo nya 😭 ngeprank ini mah,",1,0.0,0.0,Negative,"['ribu', 'voc', 'udah', 'mati', 'duluan', 'promo', 'ngeprank', 'mah']",ribu voc udah mati duluan mah,0.0,Neutral
ngasih promonya ga jelas tiba2 ilang gtu aja.,1,0.0,0.0,Negative,"['ngasih', 'promonya', 'ilang', 'gtu']",ngasih promonya ilang gtu,0.0,Neutral
"Belum ada 150rb pengguna tiba"" main tarik ga profesional",1,0.16666666666666666,0.3333333333333333,Negative,"['rb', 'guna', 'main', 'tarik', 'profesional']",rb guna main tarik profesional,0.16666666666666666,Positive
katanya ada voucher 15rb tapi malah tidak ada,1,0.0,0.0,Negative,"['voucher', 'rb']",voucher rb,0.0,Neutral
Dah Lah Males,1,0.0,0.0,Negative,"['dah', 'males']",dah males,0.0,Neutral
"apa""an ini saya baru download trus register & antri di kasir lihat di IG katanya dapat potongan 15.000 tapi pas scan ngga dapat,niat promo ngga ini ? ato cuma cari cuan dari orang download aplikasi",1,0.0,0.0,Negative,"['an', 'download', 'trus', 'register', 'antri', 'kasir', 'lihat', 'ig', 'potong', 'pas', 'scan', 'ngga', 'niat', 'promo', 'ngga', 'ato', 'cari', 'cuan', 'orang', 'download']",an download trus register antri kasir lihat ig potong pas scan ngga niat ngga ato cari cuan orang download,0.0,Neutral
"Gajelas superindo , udah disuruh kasir download malah ga ad vochernya. Ngapain buat promo kalo gitu .",1,0.0,0.0,Negative,"['gajelas', 'udah', 'suruh', 'kasir', 'download', 'ad', 'vochernya', 'ngapain', 'promo', 'gitu']",gajelas udah suruh kasir download ad ngapain gitu,0.0,Neutral
"JOOOSSS GANDOOS, PROMONYA BIKIN NAGIIH & TERLEBIH LAGI UNTUK VOCERNYA 😁 MANTAP JIWAAA !!",5,0.0,0.0,Positive,"['jooosss', 'gandoos', 'promonya', 'bikin', 'nagiih', 'vocernya', 'mantap', 'jiwaaa']",gandoos promonya bikin vocernya mantap,0.0,Neutral
Sangant beruntung belanja di super indo..trimakasih,5,0.3333333333333333,0.6666666666666666,Positive,"['sangant', 'untung', 'belanja', 'super', 'indo', 'trimakasih']",untung indo trimakasih,0.0,Neutral
Jauh2 diprank sama superindo. Promo baru kemaren sekarang mau coba eh sudah gk ada voucher.. terpaksa beli tanpa potongan. Tau gitu dialfamart deket rumah gk usah jauh2. Super2.. gk niat promo. B1,1,0.0,0.0,Negative,"['diprank', 'promo', 'kemaren', 'coba', 'eh', 'voucher', 'paksa', 'beli', 'potong', 'tau', 'gitu', 'dialfamart', 'deket', 'rumah', 'super', 'niat', 'promo', 'b']",kemaren coba eh voucher paksa beli potong tau gitu deket rumah niat b,0.0,Neutral
Luar biasa,5,0.0,0.0,Positive,[],,0.0,Neutral
GAK JELAS VOUCHER ILANG ILANG GAK KONSISTEN,1,0.0,0.0,Negative,"['voucher', 'ilang', 'ilang', 'konsisten']",voucher ilang ilang konsisten,0.0,Neutral
Ribettt,1,0.0,0.0,Negative,['ribettt'],,0.0,Neutral
"Penipuan, voucher tiba2 hilang padahal sudaj gabung member dari kemarin",1,0.0,0.0,Negative,"['tipu', 'voucher', 'hilang', 'sudaj', 'gabung', 'member', 'kemarin']",tipu voucher hilang sudaj gabung member kemarin,0.0,Neutral
"2 kali bolak balik ke super indo voucher yang pengguna baru ilang, pertama pagi jam 9 ke 2 sore jam 5.. padahal sebelum pergi di cek voucher nya masih 100 ribuan",2,0.3333333333333333,0.6666666666666666,Negative,"['kali', 'bolak', 'super', 'indo', 'voucher', 'guna', 'ilang', 'pagi', 'jam', 'sore', 'jam', 'pergi', 'cek', 'voucher', 'ribu']",kali bolak indo voucher guna ilang pagi jam sore jam pergi cek voucher ribu,0.0,Neutral
