content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentiment_polarity,sentiment_subjective,wordCount,uppercaseCharCount,specialCharCount,sentiment_rating,tokens,final_tokens,clean_text,polarity_clean,sentiment_clean
Good,5,0,2.0.0,2020-12-24 11:40:19,,,0.7,0.6000000000000001,1,1,0,Positive,['good'],['good'],good,0.7,Positive
"Harga lebih murah, bnyk promo.",4,0,1.2.0,2020-12-24 11:33:11,,,0.0,0.0,5,1,2,Positive,"['harga', 'murah', 'bnyk', 'promo']","['murah', 'bnyk']",murah bnyk,0.0,Neutral
Bw nice,5,0,2.0.1,2020-12-24 11:29:03,,,0.6,1.0,2,1,0,Positive,"['bw', 'nice']","['bw', 'nice']",bw nice,0.6,Positive
👍👍,5,0,,2020-12-24 11:24:53,,,0.0,0.0,1,0,0,Positive,[],[],,0.0,Neutral
Knp perbaharui lagi kan baru seminggu,1,0,,2020-12-24 11:24:49,,,0.0,0.0,6,1,0,Negative,"['knp', 'baharu', 'minggu']","['knp', 'baharu', 'minggu']",knp baharu minggu,0.0,Neutral
Bersih dan nyaman,5,0,2.0.1,2020-12-24 11:22:50,,,0.0,0.0,3,1,0,Positive,"['bersih', 'nyaman']","['bersih', 'nyaman']",bersih nyaman,0.0,Neutral
"Superindo tmpt blnj yg nyaman segar,dan murah",5,0,1.2.0,2020-12-24 11:20:32,,,0.0,0.0,7,1,1,Positive,"['tmpt', 'blnj', 'nyaman', 'segar', 'murah']","['tmpt', 'blnj', 'nyaman', 'segar', 'murah']",tmpt blnj nyaman segar murah,0.0,Neutral
"Diskon member tidak otomatis, harusnya scan sudah cukup, tp harus di aktifkan setiap item yang diinginkan, repot😁",3,8,2.0.1,2020-12-24 11:11:48,,,0.0,0.0,17,1,3,Neutral,"['diskon', 'member', 'otomatis', 'scan', 'aktif', 'item', 'repot']","['diskon', 'member', 'otomatis', 'scan', 'aktif', 'item', 'repot']",diskon member otomatis scan aktif item repot,0.0,Neutral
Keuntungan heus lbh banyak,5,0,2.0.1,2020-12-24 11:10:40,,,0.0,0.0,4,1,0,Positive,"['untung', 'heus', 'lbh']","['untung', 'lbh']",untung lbh,0.0,Neutral
Tempat belanja kebutuhan paling asyik karena promo discountnya yg menarik.,5,1,2.0.1,2020-12-24 11:08:48,,,0.0,0.0,10,1,1,Positive,"['belanja', 'butuh', 'asyik', 'promo', 'discountnya', 'tarik']","['butuh', 'asyik', 'discountnya', 'tarik']",butuh asyik discountnya tarik,0.0,Neutral
Bermanfaat,5,0,2.0.0,2020-12-24 11:08:26,,,0.0,0.0,1,1,0,Positive,['manfaat'],['manfaat'],manfaat,0.0,Neutral
"Saya senang depan aplikasi ini, dengan ini saya dapat mendapatkan harga murah dan saya jadi lebh mengerti tentang super indo, sukses selalu yahh",5,11,2.0.1,2020-12-24 11:05:52,,,0.3333333333333333,0.6666666666666666,23,1,2,Positive,"['senang', 'harga', 'murah', 'lebh', 'erti', 'super', 'indo', 'sukses', 'yahh']","['senang', 'murah', 'lebh', 'erti', 'indo', 'sukses', 'yahh']",senang murah lebh erti indo sukses yahh,0.0,Neutral
"Bagus sih, cuman keseringan minta update. Baru tiga hari disuruh update lg",5,0,1.2.0,2020-12-24 11:05:24,,,0.0,0.0,12,2,2,Positive,"['bagus', 'cuman', 'sering', 'suruh']","['cuman', 'sering', 'suruh']",cuman sering suruh,0.0,Neutral
"Sangat membantu sekali,hargai jadi lebih terjangkau",5,1,2.0.1,2020-12-24 11:04:20,,,0.0,0.0,6,1,1,Positive,"['bantu', 'harga', 'jangkau']","['bantu', 'jangkau']",bantu jangkau,0.0,Neutral
Cukup puas,5,0,2.0.1,2020-12-24 11:01:09,,,0.0,0.0,2,1,0,Positive,['puas'],['puas'],puas,0.0,Neutral
saya suka belanja di super indo karena banyak discount,5,0,1.2.0,2020-12-24 10:54:24,,,0.3333333333333333,0.6666666666666666,9,0,0,Positive,"['suka', 'belanja', 'super', 'indo', 'discount']","['suka', 'indo', 'discount']",suka indo discount,0.0,Neutral
Kenyamann,5,0,2.0.1,2020-12-24 10:52:16,,,0.0,0.0,1,1,0,Positive,['kenyamann'],[],,0.0,Neutral
Baik,5,0,2.0.0,2020-12-24 10:49:11,,,0.0,0.0,1,1,0,Positive,[],[],,0.0,Neutral
Benice,5,0,2.0.1,2020-12-24 10:48:03,,,0.0,0.0,1,1,0,Positive,['benice'],[],,0.0,Neutral
Lengkap,5,0,2.0.0,2020-12-24 10:46:54,,,0.0,0.0,1,1,0,Positive,['lengkap'],['lengkap'],lengkap,0.0,Neutral
Tempat nya nyaman 👍,5,0,2.0.1,2020-12-24 10:44:04,,,0.0,0.0,4,1,0,Positive,['nyaman'],['nyaman'],nyaman,0.0,Neutral
Be nice,5,0,2.0.1,2020-12-24 10:42:57,,,0.6,1.0,2,1,0,Positive,"['be', 'nice']","['be', 'nice']",be nice,0.6,Positive
Sangat memuaskan tapi kasir selalu selalu bermuka masam judas.dan satpam selalu mengekor kepada pelanggan.sangat2 tidak nyaman,5,1,2.0.1,2020-12-24 10:41:59,,,0.0,0.0,16,1,2,Positive,"['muas', 'kasir', 'muka', 'masam', 'judas', 'satpam', 'ekor', 'langgan', 'nyaman']","['muas', 'kasir', 'muka', 'satpam', 'langgan', 'nyaman']",muas kasir muka satpam langgan nyaman,0.0,Neutral
"Cari discount setiap minggu, sangat membantu",5,0,1.2.0,2020-12-24 10:41:23,,,0.0,0.0,6,1,1,Positive,"['cari', 'discount', 'minggu', 'bantu']","['cari', 'discount', 'minggu', 'bantu']",cari discount minggu bantu,0.0,Neutral
Bagus,5,0,2.0.0,2020-12-24 10:40:21,,,0.0,0.0,1,1,0,Positive,['bagus'],[],,0.0,Neutral
Lebih murah,5,0,2.0.0,2020-12-24 10:37:42,,,0.0,0.0,2,1,0,Positive,['murah'],['murah'],murah,0.0,Neutral
Harga terjangkau,5,0,2.0.1,2020-12-24 10:37:30,,,0.0,0.0,2,1,0,Positive,"['harga', 'jangkau']",['jangkau'],jangkau,0.0,Neutral
ok,5,0,1.2.0,2020-12-24 10:32:09,,,0.5,0.5,1,0,0,Positive,['ok'],[],,0.0,Neutral
Diskonnya beneran ga nipu pokok seneng banget belanja di superindo😘😘,5,0,1.2.0,2020-12-24 10:28:06,,,0.0,0.0,10,1,0,Positive,"['diskon', 'beneran', 'nipu', 'pokok', 'neng', 'banget', 'belanja']","['diskon', 'beneran', 'nipu', 'pokok', 'neng']",diskon beneran nipu pokok neng,0.0,Neutral
Selalu murah puas belanja disuper indo,5,0,1.2.0,2020-12-24 10:27:50,,,0.0,0.0,6,1,0,Positive,"['murah', 'puas', 'belanja', 'super', 'indo']","['murah', 'puas', 'indo']",murah puas indo,0.0,Neutral
Mantap,5,0,2.0.0,2020-12-24 10:27:36,,,0.0,0.0,1,1,0,Positive,['mantap'],['mantap'],mantap,0.0,Neutral
Siiplah....,3,0,1.2.0,2020-12-24 10:27:03,,,0.0,0.0,1,1,4,Neutral,['siiplah'],[],,0.0,Neutral
Bagus,5,0,2.0.1,2020-12-24 10:26:41,,,0.0,0.0,1,1,0,Positive,['bagus'],[],,0.0,Neutral
Ok,5,0,2.0.1,2020-12-24 10:23:06,,,0.5,0.5,1,1,0,Positive,['ok'],[],,0.0,Neutral
Bagus,5,0,2.0.1,2020-12-24 10:21:56,,,0.0,0.0,1,1,0,Positive,['bagus'],[],,0.0,Neutral
be nice,5,0,2.0.1,2020-12-24 10:20:56,,,0.6,1.0,2,0,0,Positive,"['be', 'nice']","['be', 'nice']",be nice,0.6,Positive
Bersih,5,0,2.0.1,2020-12-24 10:20:56,,,0.0,0.0,1,1,0,Positive,['bersih'],['bersih'],bersih,0.0,Neutral
Nice,5,0,2.0.1,2020-12-24 10:18:15,,,0.6,1.0,1,1,0,Positive,['nice'],['nice'],nice,0.6,Positive
tokonya rapih,5,0,2.0.1,2020-12-24 10:18:12,,,0.0,0.0,2,0,0,Positive,"['toko', 'rapih']","['toko', 'rapih']",toko rapih,0.0,Neutral
Bersih dan rapih nyaman,5,0,2.0.1,2020-12-24 10:15:54,,,0.0,0.0,4,1,0,Positive,"['bersih', 'rapih', 'nyaman']","['bersih', 'rapih', 'nyaman']",bersih rapih nyaman,0.0,Neutral
The best,5,0,1.2.0,2020-12-24 10:10:49,,,1.0,0.3,2,1,0,Positive,"['the', 'best']","['the', 'best']",the best,1.0,Positive
Mantap,5,0,2.0.1,2020-12-24 10:08:25,,,0.0,0.0,1,1,0,Positive,['mantap'],['mantap'],mantap,0.0,Neutral
Banyak promonya,5,0,2.0.0,2020-12-24 10:07:04,,,0.0,0.0,2,1,0,Positive,['promonya'],['promonya'],promonya,0.0,Neutral
Memuaskan sekali rapih bersih Bekasi utara,5,0,2.0.1,2020-12-24 10:06:22,,,0.0,0.0,6,2,0,Positive,"['muas', 'rapih', 'bersih', 'bekas', 'utara']","['muas', 'rapih', 'bersih', 'bekas', 'utara']",muas rapih bersih bekas utara,0.0,Neutral
Saya suka dengan ada promo jd bisa mengurangin pengeluaran mingguan,5,0,,2020-12-24 10:03:34,,,0.0,0.0,10,1,0,Positive,"['suka', 'promo', 'mengurangin', 'keluar', 'minggu']","['suka', 'keluar', 'minggu']",suka keluar minggu,0.0,Neutral
lokasi dekat dan sering banyak promo,4,0,1.2.0,2020-12-24 10:03:11,,,0.0,0.0,6,0,0,Positive,"['lokasi', 'promo']",['lokasi'],lokasi,0.0,Neutral
Nice,5,0,1.2.0,2020-12-24 10:03:02,,,0.6,1.0,1,1,0,Positive,['nice'],['nice'],nice,0.6,Positive
Baru mantap👌👌,5,0,2.0.1,2020-12-24 10:02:12,,,0.0,0.0,2,1,0,Positive,['mantap'],['mantap'],mantap,0.0,Neutral
Sangat membantu melihat produk,5,0,2.0.1,2020-12-24 10:01:59,,,0.0,0.0,4,1,0,Positive,"['bantu', 'produk']","['bantu', 'produk']",bantu produk,0.0,Neutral
Sering minta update,2,0,1.2.0,2020-12-24 10:00:06,,,0.0,0.0,3,1,0,Negative,[],[],,0.0,Neutral
Nice,5,0,2.0.1,2020-12-24 09:59:46,,,0.6,1.0,1,1,0,Positive,['nice'],['nice'],nice,0.6,Positive
Asli sesuai dengan nyatanya,5,0,,2020-12-24 09:58:01,,,0.0,0.0,4,1,0,Positive,"['asli', 'sesuai']","['asli', 'sesuai']",asli sesuai,0.0,Neutral
Sangat bermanfaat utk para konsumen,5,0,2.0.0,2020-12-24 09:57:24,,,0.0,0.0,5,1,0,Positive,"['manfaat', 'konsumen']","['manfaat', 'konsumen']",manfaat konsumen,0.0,Neutral
Bersih,5,1,2.0.1,2020-12-24 09:53:43,,,0.0,0.0,1,1,0,Positive,['bersih'],['bersih'],bersih,0.0,Neutral
Superindo memang topp,5,0,2.0.1,2020-12-24 09:53:42,,,0.0,0.0,3,1,0,Positive,['topp'],['topp'],topp,0.0,Neutral
Mempermudah untuk melihat promo,5,0,1.2.0,2020-12-24 09:51:38,,,0.0,0.0,4,1,0,Positive,"['mudah', 'promo']",['mudah'],mudah,0.0,Neutral
Bersih tokonya,5,0,2.0.1,2020-12-24 09:51:00,,,0.0,0.0,2,1,0,Positive,"['bersih', 'toko']","['bersih', 'toko']",bersih toko,0.0,Neutral
Bersih,5,0,2.0.1,2020-12-24 09:49:15,,,0.0,0.0,1,1,0,Positive,['bersih'],['bersih'],bersih,0.0,Neutral
Bersih rapih,5,0,2.0.1,2020-12-24 09:43:28,,,0.0,0.0,2,1,0,Positive,"['bersih', 'rapih']","['bersih', 'rapih']",bersih rapih,0.0,Neutral
Suka banget,5,0,1.2.0,2020-12-24 09:41:10,,,0.0,0.0,2,1,0,Positive,"['suka', 'banget']",['suka'],suka,0.0,Neutral
Kok minta diperbaharui teros 😀😀😀 kumaha eta ceunah...baru minggu kemaren perbaharui...lier ahey,3,0,2.0.0,2020-12-24 09:38:33,,,0.0,0.0,12,1,6,Neutral,"['baharu', 'ros', 'maha', 'eta', 'ceunah', 'minggu', 'kemaren', 'baharu', 'lier', 'ahey']","['baharu', 'ros', 'minggu', 'kemaren', 'baharu']",baharu ros minggu kemaren baharu,0.0,Neutral
Bersih,5,0,2.0.1,2020-12-24 09:35:47,,,0.0,0.0,1,1,0,Positive,['bersih'],['bersih'],bersih,0.0,Neutral
Suasana nyaman,5,0,2.0.1,2020-12-24 09:34:37,,,0.0,0.0,2,1,0,Positive,"['suasana', 'nyaman']","['suasana', 'nyaman']",suasana nyaman,0.0,Neutral
Alus,5,0,1.2.0,2020-12-24 09:33:34,,,0.0,0.0,1,1,0,Positive,['alus'],[],,0.0,Neutral
Sering sekali diskon di etalase pas dikasir ga diskon.,1,0,2.0.1,2020-12-24 09:32:19,,,0.0,0.0,9,1,1,Negative,"['diskon', 'etalase', 'pas', 'kasir', 'diskon']","['diskon', 'etalase', 'pas', 'kasir', 'diskon']",diskon etalase pas kasir diskon,0.0,Neutral
Jgn kbnyakan update donk....Memory full,5,0,1.2.0,2020-12-24 09:30:35,,,0.35,0.55,5,2,4,Positive,"['jgn', 'kbnyakan', 'donk', 'memory', 'full']","['jgn', 'donk', 'memory', 'full']",jgn donk memory full,0.35,Positive
Okee,5,0,1.2.0,2020-12-24 09:27:18,,,0.0,0.0,1,1,0,Positive,['okee'],['okee'],okee,0.0,Neutral
Selalu beri pelayanan yg baik & bnyk discount untuk customer,5,0,2.0.1,2020-12-24 09:26:55,,,0.0,0.0,10,1,1,Positive,"['layan', 'bnyk', 'discount', 'customer']","['bnyk', 'discount', 'customer']",bnyk discount customer,0.0,Neutral
nyaman,5,0,2.0.1,2020-12-24 09:26:12,,,0.0,0.0,1,0,0,Positive,['nyaman'],['nyaman'],nyaman,0.0,Neutral
Potongan harganya bisa utk belanja yg lainnya🤗,5,0,2.0.1,2020-12-24 09:25:56,,,0.0,0.0,7,1,0,Positive,"['potong', 'harga', 'belanja']",['potong'],potong,0.0,Neutral
keren bnyk promo ny,5,0,1.2.0,2020-12-24 09:24:30,,,0.0,0.0,4,0,0,Positive,"['keren', 'bnyk', 'promo', 'ny']","['keren', 'bnyk', 'ny']",keren bnyk ny,0.0,Neutral
Baik.,5,0,2.0.1,2020-12-24 09:23:29,,,0.0,0.0,1,1,1,Positive,[],[],,0.0,Neutral
Sangat membantu,5,0,2.0.1,2020-12-24 09:22:00,,,0.0,0.0,2,1,0,Positive,['bantu'],['bantu'],bantu,0.0,Neutral
Bagus tokonya,5,0,2.0.1,2020-12-24 09:15:04,,,0.0,0.0,2,1,0,Positive,"['bagus', 'toko']",['toko'],toko,0.0,Neutral
Lengkap,5,0,2.0.0,2020-12-24 09:12:28,,,0.0,0.0,1,1,0,Positive,['lengkap'],['lengkap'],lengkap,0.0,Neutral
Suasana bersih,5,0,2.0.1,2020-12-24 09:07:17,,,0.0,0.0,2,1,0,Positive,"['suasana', 'bersih']","['suasana', 'bersih']",suasana bersih,0.0,Neutral
Lumayan lah bisa tau update discount d superindo tanpa kudu ke superindonya...,5,0,1.2.0,2020-12-24 09:06:03,,,0.0,0.0,12,1,3,Positive,"['lumayan', 'tau', 'discount', 'd', 'kudu', 'superindonya']","['lumayan', 'tau', 'discount', 'd', 'kudu', 'superindonya']",lumayan tau discount d kudu superindonya,0.0,Neutral
"Cukup puas belanja di super indo, banyak promo nya",5,0,2.0.0,2020-12-24 09:05:59,,,0.3333333333333333,0.6666666666666666,9,1,1,Positive,"['puas', 'belanja', 'super', 'indo', 'promo']","['puas', 'indo']",puas indo,0.0,Neutral
Nyaman dan luas tempatnya,5,0,2.0.1,2020-12-24 09:04:36,,,0.0,0.0,4,1,0,Positive,"['nyaman', 'luas', 'tempat']","['nyaman', 'luas', 'tempat']",nyaman luas tempat,0.0,Neutral
memuaskan,1,0,2.0.1,2020-12-24 09:01:20,,,0.0,0.0,1,0,0,Negative,['muas'],['muas'],muas,0.0,Neutral
Luar biasa. Mantap,5,0,,2020-12-24 09:00:41,,,0.0,0.0,3,2,1,Positive,['mantap'],['mantap'],mantap,0.0,Neutral
Bagus,5,0,1.2.0,2020-12-24 08:59:56,,,0.0,0.0,1,1,0,Positive,['bagus'],[],,0.0,Neutral
Mantap,3,0,2.0.0,2020-12-24 08:54:28,,,0.0,0.0,1,1,0,Neutral,['mantap'],['mantap'],mantap,0.0,Neutral
Superindo mank ok,5,0,1.2.0,2020-12-24 08:51:48,,,0.5,0.5,3,1,0,Positive,"['mank', 'ok']",[],,0.0,Neutral
Aplikasi nya sangat membantu dalam berbelanja... Terimakasih Superindo...🙏❤️,5,0,2.0.0,2020-12-24 08:42:10,,,0.0,0.0,8,3,6,Positive,"['bantu', 'belanja', 'terimakasih']","['bantu', 'terimakasih']",bantu terimakasih,0.0,Neutral
Ok,5,0,1.2.0,2020-12-24 08:39:23,,,0.5,0.5,1,1,0,Positive,['ok'],[],,0.0,Neutral
Pelayanan baik,4,0,1.2.0,2020-12-24 08:35:44,,,0.0,0.0,2,1,0,Positive,['layan'],[],,0.0,Neutral
Belanja jadi lebih hemat.,5,0,2.0.0,2020-12-24 08:24:21,,,0.0,0.0,4,1,1,Positive,"['belanja', 'hemat']",['hemat'],hemat,0.0,Neutral
Sangat ok utk informasi promo di Superindo,5,0,2.0.1,2020-12-24 08:23:07,,,0.5,0.5,7,2,0,Positive,"['ok', 'informasi', 'promo']",['informasi'],informasi,0.0,Neutral
Pembaruan trs malessss,2,0,2.0.0,2020-12-24 08:22:23,,,0.0,0.0,3,1,0,Negative,"['baru', 'trs', 'malessss']","['baru', 'trs']",baru trs,0.0,Neutral
Top bgd,5,0,1.2.0,2020-12-24 08:15:18,,,0.5,0.5,2,1,0,Positive,"['top', 'bgd']","['top', 'bgd']",top bgd,0.5,Positive
Sangat membantu sekali informasi nya.,5,0,2.0.0,2020-12-24 08:15:01,,,0.0,0.0,5,1,1,Positive,"['bantu', 'informasi']","['bantu', 'informasi']",bantu informasi,0.0,Neutral
Manfaat sekali utk melihat promo nya,5,0,2.0.1,2020-12-24 08:09:38,,,0.0,0.0,6,1,0,Positive,"['manfaat', 'promo']",['manfaat'],manfaat,0.0,Neutral
Aplikasi terburuk. Mau cari belanjaan aja gak ada search nya. Aplikasi ribet gak engak intal ini,1,1,2.0.1,2020-12-24 08:09:37,,,0.0,0.0,16,3,2,Negative,"['buruk', 'cari', 'belanja', 'search', 'ribet', 'engak', 'intal']","['buruk', 'cari', 'search', 'ribet', 'intal']",buruk cari search ribet intal,0.0,Neutral
diskonnya dibanyakin donkk,5,0,2.0.1,2020-12-24 08:04:53,,,0.0,0.0,3,0,0,Positive,"['diskon', 'dibanyakin', 'donkk']","['diskon', 'dibanyakin']",diskon dibanyakin,0.0,Neutral
Diskon susunya bikin hemat uang belanja.terimakasih superindo,5,0,1.2.0,2020-12-24 08:02:18,,,0.0,0.0,7,1,1,Positive,"['diskon', 'susu', 'bikin', 'hemat', 'uang', 'belanja', 'terimakasih']","['diskon', 'susu', 'bikin', 'hemat', 'uang', 'terimakasih']",diskon susu bikin hemat uang terimakasih,0.0,Neutral
Memberi informasi yang dibutuhkan.,5,0,2.0.1,2020-12-24 07:59:55,,,0.0,0.0,4,1,1,Positive,"['informasi', 'butuh']","['informasi', 'butuh']",informasi butuh,0.0,Neutral
produk kebutuhan sering promo,5,0,1.2.0,2020-12-24 07:58:31,,,0.0,0.0,4,0,0,Positive,"['produk', 'butuh', 'promo']","['produk', 'butuh']",produk butuh,0.0,Neutral
Superindo.... OK,3,0,1.2.0,2020-12-24 07:54:07,,,0.5,0.5,2,3,4,Neutral,['ok'],[],,0.0,Neutral
Pas dengan kebutuhan saya,5,0,1.2.0,2020-12-24 07:51:58,,,0.0,0.0,4,1,0,Positive,"['pas', 'butuh']","['pas', 'butuh']",pas butuh,0.0,Neutral
Sy senang blnj d superindo karena produknya komplit dan ada discount nya,5,0,2.0.1,2020-12-24 07:51:34,,,0.0,0.0,12,1,0,Positive,"['senang', 'blnj', 'd', 'produk', 'komplit', 'discount']","['senang', 'blnj', 'd', 'produk', 'komplit', 'discount']",senang blnj d produk komplit discount,0.0,Neutral
Wah aplikasi my superindo mantap memudahkan sy berbelanja karena ada katalognya...trus banyak diskon lg....,5,0,1.2.0,2020-12-24 07:50:39,,,0.0,0.0,14,1,7,Positive,"['my', 'mantap', 'mudah', 'belanja', 'katalog', 'trus', 'diskon']","['my', 'mantap', 'mudah', 'katalog', 'trus', 'diskon']",my mantap mudah katalog trus diskon,0.0,Neutral
Promonya cukup menarik,5,0,1.2.0,2020-12-24 07:45:54,,,0.0,0.0,3,1,0,Positive,"['promonya', 'tarik']","['promonya', 'tarik']",promonya tarik,0.0,Neutral
Menguntungkan.. banyak diskon..,5,0,2.0.1,2020-12-24 07:38:11,,,0.0,0.0,3,1,4,Positive,"['untung', 'diskon']","['untung', 'diskon']",untung diskon,0.0,Neutral
Barang promo jarang tersedia selama masa promo berlangsung,3,0,1.2.0,2020-12-24 07:27:27,,,0.0,0.0,8,1,0,Neutral,"['barang', 'promo', 'jarang', 'sedia', 'promo']","['jarang', 'sedia']",jarang sedia,0.0,Neutral
Sering update mulu,2,0,1.2.0,2020-12-24 07:24:14,,,0.0,0.0,3,1,0,Negative,['mulu'],['mulu'],mulu,0.0,Neutral
Smoga sll banyak discount,5,0,1.2.0,2020-12-24 07:24:09,,,0.0,0.0,4,1,0,Positive,"['smoga', 'sll', 'discount']","['smoga', 'sll', 'discount']",smoga sll discount,0.0,Neutral
Promonya itu lho yg bikin kangen,5,0,2.0.1,2020-12-24 07:18:02,,,0.0,0.0,6,1,0,Positive,"['promonya', 'lho', 'bikin', 'kangen']","['promonya', 'lho', 'bikin']",promonya lho bikin,0.0,Neutral
SUPERINDO barangnya oke,5,0,2.0.1,2020-12-24 07:16:53,,,0.0,0.0,3,9,0,Positive,"['barang', 'oke']",['oke'],oke,0.0,Neutral
Sangat membantu kalau Lg Cari promo Dan rekomend aplikasinya best of the best,5,1,2.0.1,2020-12-24 07:16:05,,,1.0,0.3,13,4,0,Positive,"['bantu', 'cari', 'promo', 'rekomend', 'aplikasi', 'best', 'of', 'the', 'best']","['bantu', 'cari', 'aplikasi', 'best', 'of', 'the', 'best']",bantu cari aplikasi best of the best,1.0,Positive
Bagus,5,0,1.2.0,2020-12-24 07:12:46,,,0.0,0.0,1,1,0,Positive,['bagus'],[],,0.0,Neutral
Terima kasih my super lndo,5,0,2.0.1,2020-12-24 07:12:25,,,0.3333333333333333,0.6666666666666666,5,1,0,Positive,"['terima', 'kasih', 'my', 'super', 'lndo']","['terima', 'kasih', 'my', 'lndo']",terima kasih my lndo,0.0,Neutral
Ok,4,0,2.0.1,2020-12-24 07:11:35,,,0.5,0.5,1,1,0,Positive,['ok'],[],,0.0,Neutral
Super hemattt,5,0,1.2.0,2020-12-24 07:09:21,,,0.3333333333333333,0.6666666666666666,2,1,0,Positive,"['super', 'hemattt']",[],,0.0,Neutral
Superindo is the best,5,0,2.0.1,2020-12-24 07:09:05,,,1.0,0.3,4,1,0,Positive,"['is', 'the', 'best']","['is', 'the', 'best']",is the best,1.0,Positive
Cepat,5,0,2.0.1,2020-12-24 07:06:20,,,0.0,0.0,1,1,0,Positive,['cepat'],['cepat'],cepat,0.0,Neutral
Klo mau liat suka loading ga ada gambar'y cuma tulisan & harga'y aza mohon di perbaiki lg,1,0,2.0.1,2020-12-24 06:54:52,,,0.0,0.0,17,1,3,Negative,"['klo', 'liat', 'suka', 'loading', 'gambar', 'y', 'tulis', 'harga', 'y', 'aza', 'mohon', 'baik']","['klo', 'liat', 'suka', 'loading', 'gambar', 'y', 'tulis', 'y', 'aza', 'mohon', 'baik']",klo liat suka loading gambar y tulis y aza mohon baik,0.0,Neutral
good,5,0,1.2.0,2020-12-24 06:53:21,,,0.7,0.6000000000000001,1,0,0,Positive,['good'],['good'],good,0.7,Positive
sangat membantu,4,0,1.2.0,2020-12-24 06:45:13,,,0.0,0.0,2,0,0,Positive,['bantu'],['bantu'],bantu,0.0,Neutral
Banyak diskon,4,0,1.2.0,2020-12-24 06:43:26,,,0.0,0.0,2,1,0,Positive,['diskon'],['diskon'],diskon,0.0,Neutral
Seep,5,0,1.2.0,2020-12-24 06:39:43,,,0.0,0.0,1,1,0,Positive,['seep'],[],,0.0,Neutral
Dpat promo2 yg banyak,5,0,1.2.0,2020-12-24 06:35:47,,,0.0,0.0,4,1,0,Positive,"['dpat', 'promo']",['dpat'],dpat,0.0,Neutral
Siipp,5,0,2.0.0,2020-12-24 06:34:09,,,0.0,0.0,1,1,0,Positive,['siipp'],['siipp'],siipp,0.0,Neutral
5 bintang meskipun blm pernah menjadi pemenang 😄👏,5,0,2.0.1,2020-12-24 06:27:22,,,0.0,0.0,8,0,0,Positive,"['bintang', 'menang']","['bintang', 'menang']",bintang menang,0.0,Neutral
Goog,5,0,1.2.0,2020-12-24 06:26:51,,,0.0,0.0,1,1,0,Positive,['goog'],[],,0.0,Neutral
Promo nya selalu menarik,5,0,2.0.1,2020-12-24 06:22:58,,,0.0,0.0,4,1,0,Positive,"['promo', 'tarik']",['tarik'],tarik,0.0,Neutral
Ok,5,0,2.0.1,2020-12-24 06:11:21,,,0.5,0.5,1,1,0,Positive,['ok'],[],,0.0,Neutral
Suruh update trzzzzzz.....🤦‍♀️🤦‍♀️🤦‍♀️,1,0,1.2.0,2020-12-24 06:00:24,,,0.0,0.0,3,1,5,Negative,"['suruh', 'trzzzzzz']",['suruh'],suruh,0.0,Neutral
Bisa cek harga disini sebelum belanja. Setiap hari kamis saya selalu menantikan Promo Promo terbaru setiap minggu,5,4,2.0.1,2020-12-24 05:51:34,,,0.0,0.0,17,4,1,Positive,"['cek', 'harga', 'belanja', 'kamis', 'promo', 'promo', 'baru', 'minggu']","['cek', 'kamis', 'baru', 'minggu']",cek kamis baru minggu,0.0,Neutral
banyak diskon sya suka belanja di superindo,5,0,1.2.0,2020-12-24 05:49:59,,,0.0,0.0,7,0,0,Positive,"['diskon', 'sya', 'suka', 'belanja']","['diskon', 'sya', 'suka']",diskon sya suka,0.0,Neutral
Discount member selalu bikin jatuh cinta.... ;-),5,0,2.0.1,2020-12-24 05:48:03,,,0.25,1.0,7,1,7,Positive,"['discount', 'member', 'bikin', 'jatuh', 'cinta']","['discount', 'member', 'bikin', 'jatuh', 'cinta']",discount member bikin jatuh cinta,0.0,Neutral
"Senang belanja di Superindo, semoga harga promonya bisa lebih banyak lg, dan bagian daging, ayam dan ikan boleh lebih fresh lg barangnya. Sukses Superindo",4,0,1.2.0,2020-12-24 05:46:08,,,0.3,0.5,24,4,4,Positive,"['senang', 'belanja', 'moga', 'harga', 'promonya', 'daging', 'ayam', 'ikan', 'fresh', 'barang', 'sukses']","['senang', 'moga', 'promonya', 'daging', 'ayam', 'ikan', 'fresh', 'sukses']",senang moga promonya daging ayam ikan fresh sukses,0.3,Positive
Sangat bermanfaat,5,0,1.2.0,2020-12-24 05:44:43,,,0.0,0.0,2,1,0,Positive,['manfaat'],['manfaat'],manfaat,0.0,Neutral
Lengkap semua ad,4,0,1.2.0,2020-12-24 05:43:53,,,0.0,0.0,3,1,0,Positive,"['lengkap', 'ad']","['lengkap', 'ad']",lengkap ad,0.0,Neutral
Banyakk promonyaa makin cinta deh sama Super Indo,5,0,,2020-12-24 05:36:42,,,0.3333333333333333,0.6666666666666666,8,3,0,Positive,"['banyakk', 'promonyaa', 'cinta', 'super', 'indo']","['banyakk', 'promonyaa', 'cinta', 'indo']",banyakk promonyaa cinta indo,0.0,Neutral
"Minta di update trs 😒😒😒, tolong lbh di perbaiki lagi",3,2,2.0.1,2020-12-24 05:35:59,,,0.0,0.0,10,1,1,Neutral,"['trs', 'tolong', 'lbh', 'baik']","['trs', 'tolong', 'lbh', 'baik']",trs tolong lbh baik,0.0,Neutral
