content,score,sentiment_rating,emoticon_happy_emoticon,emoticon_sad_emoticon,emoticon_wink_emoticon,emoticon_love_emoticon,emoticon_emoji_smile,emoticon_emoji_sad,emoticon_emoji_angry,caps_count,url_count,email_count,hashtag_count,mention_count,complaint_technical_issues,complaint_quality_issues,complaint_missing_features,complaint_performance_issues,complaint_security_concerns,complaint_payment_issues,complaint_customer_service,complaint_total,is_complaint,review_type
"Saya sdh lama selalu jd langganan belanja perlengkapan kebutuhan harian rumah di superindo tp tiba"" apl'y ga bisa d buka harus upgrade tapi tetep ga bisa ANEH,,,,,,🤔🤔",1,Negative,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Buka aplikasi my SUPER INDO tidak bisa hanya layar putih saja,1,Negative,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
"Aplikasi yg sangat mempersulit,habis melakukan update malahan lemot dan selalu logout otomatis Mau reset password malahan tidak muncul link untuk reset,,yg da hanya blank space yg gk jelas",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
"Berguna bgt tiap belanja apalagi pas ada promo tapi harus nunjukin member dan jangan lupa klaim! Min, tolong dong untuk ganti email gak perlu hub cs gitu, harusnya sih bisa ganti sendiri di apk biar lebih cepat, dan di apk kita bisa cek harga barang di Superindo kaya apk mart sebelah hehe, tolong dibaca ya masukannya! Thx",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,mixed
Jadi gampang banget sssss lihat harga,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
"aplikasi mudah digunakan, cepat dan ringan dari update sebelumnya dapat promo murah""",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Ga bisa verifikasi,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Okelah,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Menjadi member mendapat bny kemudahan u berbelanja,Bravo My Super Indo 👍",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Tampilan baru bagus juga. Sering diskon untuk member 🥰,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Banyak promo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Setelah di update tetap tidak bisa dipakai,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
"Seharusnya stelah di update member lebih dapat kemudahan mengakses aplikasi donk,buat aplikasi koq kayak mainan justru bikin ribet,dan di persulit..di buka suruh log in ulang,di ikuti malah gk jelas,klo email udah trdaftar di my superindo harusnya lgsung masuk donk ngapain hrs verifikasi ganti pasword....aneh deh???",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Mantap si diskonnya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Good,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Good, nice",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
App ini sangat membantu...trmksih bozzz,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ok banget,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Siperindoemang hebat, belanja.murah",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Dapat Potongan Belanja yang lumayan banget buat Bu Ibu nih lewat Apliksi My Super Indo,,, terbaikkkkkk.......",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,request
Aplikasi mantap gaes,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Jelek, aplikasi update malah rusak. Forget password malah nggak bisa update password",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,True,mixed
"Kereeen Super Indo selalu lebih segar, lebih hemat dan lebih dekat",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Hari senin sdh update kok ini suruh update lagi ya Apa tiap hari harus update voucher 15 rb jg ikut hangus🤦🤦,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Super hemat banyak promonya buruan yg belum download buruan di download,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Terima kasih,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Tampilan lebih menarik Dan promo lebih banyak,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Setelah di-update malah tidak bisa login 😕,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Harga telur nya murmer sekaleee,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Barang murah dan fres...,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Userfriendly,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Login aja ga bisa. Penjelasan error ga jelas. ""Email anda sudah terdaftar di Aplikasi My Super Indo sebelumnya"" Lah memang namanya login ya musti pake email yang sudah terdaftar.... Masa pake email lain yang belum terdaftar... Terus mungkin karena banyak traffic login ke server, eh bukannya dicari masalahnya apa, malah diupdate dikasih timer tiap kali coba login. Developernya tolong yang profesional.",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Swalayan terbaik,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Nyesel diperbarui malahan gabisa login.. anehh..,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Parah udh update jadi ngak bisa login,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
"Gaa usah bikin aplikasi klo dipakainya susah! Di upgrade semua logout sendir bgtu dimasukin email dan pass salah, udh kirim di email tetap gaa bisa dibuka, mau bikin ulang no hpnya cm 1 Bener bener bikin kecewa pelanggan kesel lho..",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True,mixed
Sangat menguntungkan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
aplikasinya g bisa d buka d hp oppo f3 setelah d update.,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Mantap n puas belanja disini,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
lebih suka tampilan yang dulu,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Baik,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Aplikasi yg baru suka error,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Bagus makin baik setelah update,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Selalu suka belanja di sini nyaman dan byk promonya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Apk lemot sekali Tidak bisa login muter terus,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
"Disuruh update sama kasir superindo, trus malah apk nya gak bisa dibuka 😵‍💫",2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Mantap untuk up gradenya cuma sayang punya saya nggak bisa up grade walau sudah ikuti petunjuk.susah untuk dibuka aplikasi nya🙏,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Perbaiki dulu sistemnya baru suruh org buat update aplikasinya. Merepotkan.,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Di update makin susah digunakan,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Good,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Baru update aplikasinya makin lemot dan slow motion... Kenapa ini,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,informational
"Sy seneng belanja barang lengkap , ada promo pelayanan baik.",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Aplikasi ini sangat membantu .. kita jd tau barang2 apa yg lagi promo.. makasih,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Udah di update ulang.. tp malah lemot.. kenapa jadi menurun gini,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
PERCAYALAH MEREKA GAK NIAT MENGELOLA APLIKASI. tertanggal 15 November 2022 - aplikasi sampah,1,Negative,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,True,complaint
Superindo super murah dan irit,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Banyak promonya....mudah2an harganya bisa lebih murah lagi,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
👍👍👍,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Murah, hemat, bersih, fresh, happy belanja di superindo,, semoga superindo ngadain point member di aplikasi yg bisa ditukar produk,, aamiin",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
😇,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Payah buat aplikasi sdh emailnya bener ga bisa uda password nya bener msh ga bisa.. Masa iya bikin pasword hrs smpe 12 digit Cape deh.. Org mah bikin yg simple aja kaya akun Bank sm pinjol aja bikin ribet ga bs pake email sm psswd srh login FB cuma member aja seribet ini kah???,1,Negative,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
"Terlalu ribet , lemot dan ga simple , jadi malas , ga usah di bikin ribet dech banyak supermarket lain yg nawarin harga ok ga pake riber ,",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,request
Aplikasi + lemot banget setelah update terbaru,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Di update malah ga bisa login 😖,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Mantap info promonya lengkap,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Saya sudah lama pakai app ini, terakhir dipakai tgl 8 Nov 2022. Tapi pas hari ini saya buka app ini rencananya mau ngecek barang promo, tpi ko tiba² keluar dan harus login ulang. Saya coba login ulang tapi email tdk terdaftar. Saya coba daftar baru tapi no. Tlp sudah terdaftar... Kenapa ya? Pdhl saya sudah nyaman belanja di Super Indo. Kalo kaya gini gimana mau pakai membernya?? App error apa sedang dlm perbaikan???",2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Minimarket joss... aplikasinya keren,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Aplikasi nya disuruh diupdate, udah diupdate eh malah ga bisa dilog in 🤯🤯🤯",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Tidak bisa log in pakai Facebook padahal sudah pernah login disuruh bikin baru.,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
setelah di update aplikasi lebih berat dan susah di bukanya,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,True,informational
Belanja murah byk promo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"loginnya susah bgt, verifikasi email tp nyuruh gnti password teruss!",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Kenapa setelah diperbaharui harus registrasi ulang, dan saya coba masukin akun saya yg lama selalu saja slh dan saya sdh memilih untuk ganti akun ketika verifikasi juga selalu gagal",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Katanya suruh update... Eh setelah update malah ga bisa di buka pas masuk ke login... Mau laporan ke IG malah di tutup koment nya... Seharusnya klo aplikasi di update itu mempermudah pelanggan untuk mengakses ini malah jadi mempersulit.... Kalau sudah bisa dipakai saya benerin rating nya,1,Negative,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Knp kok ngak bisa masuk malahan,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
"Belanja lebih murah dengan aplikasi my Superindo,...",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Mberikan kemudahan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Mantul..,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Membantu belanjan hemat dengan Bijak...,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Membantu saat mau belanja apa yg diperlukan Cuma yg bikin ribet saat mau buka aplikasinya kadang diminta login ulang, jadi kadang males juga mau buka aplikasinya akhirnya jadi sungkan mau belanja disuperindo nya Mohon Mimin nya bisa perbaiki kekurangannya agar yg mau belanja jadi semangat dan ga jadi ketoko sebelah Semoga bermanfaat Terimakasih",2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Lemot,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
lumayan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Aplikasi nya ga ok. Saat Ganti hape harus login lagi. Itu ga bisa. Akhirnya tidak dapat promo superindo,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
semenjak di update jd g bisa digunakan lg,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Susa bgt konfirm pendaftran gagal terus.ini baru download alamat unistal cpt,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
sering error,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,complaint
Layanan prima...sering promo lupa jangka waktu,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
G ada fungsi y...dikira bener dpt promo,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Login susah,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Aplikasi aneh. Cuman nongol gambarnya doank. Giliran mau diklik utk pesan, gak bisa terus",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Baru,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Selalu terlengkap dan terbaik,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Lebih hemat,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Baru instal loading kemudian unable to launch,coba berulang kali tetep begitu. Terus kuota hilang apa bisa di ganti jika tidak bisa di pakai😡",1,Negative,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,True,mixed
"tidak ada keranjang untuk belanja online. mending hapus aja, apk gak guna",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,True,informational
"Payah, utk log in kembali tidak bisa. Dan lupa password ada notif akan dikirimkan ke spam, tp hoax seperti janji politik. Jelek aplikasinya. Daftar baru pakai device baru juga tidak bisa. Alasan nya superindo sedang eror. Eror selamanya saja sekalian",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,True,mixed
Update barang diskon...,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Harga membernya murcee bingitsss dehh... Gag nyesel punya apk my super indo 🥰,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
gembel mau masuk aja susah,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Ini gimana sih, punyaku keluar ga bs msk lg. Pake email, verifikasi ga dikirim2 ke email. Log in pake facebook ktnya bermasalah. Akhrnya ga bs login smpe skrg.",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
"Mau login muter mulu, malah suruh ganti kata sandi terus😭",1,Negative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Aplikasi tidak bisa log in.... Respon IT nya tolong perbaiki,1,Negative,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,True,mixed
Logout mau login verifikasi akun tidak bisa masuk lagi!!!!!!!! Menyusahkan saja!!!,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
"Tidak dapat login menggunakan Facebook, dikatakan bahwa aplikasi nonaktif, mohon segera untuk diperbaiki agar pengguna dapat segera menggunakan aplikasi ini kembali, terimakasih.",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,request
"Aplikasi ga jelas,ga ada menu pencarian item/barang yang kita ingin cari",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Ini gimana ya ko mau login susah bgt? Biasanya gampang hmm.. Mohon di fix secepatnya ya.,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Top banget,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Mau masuk aja susah banget buang2 waktu&kuota,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Nyesel, nipu ni aplikasi, udah 3 kali ketipu pas mau bayar terus pas mau pake my card tiba-tiba2 keluar sendiri. Udah masukin email dan sandi tapi gak bisa masuk-masuk. Nyesel gue, besok lagi mending beli disebelah",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,True,mixed
"Susah sekali mau login,,, di coba lupa kata sandi pun masih tidak bisa,, Tidak tahu ada kesalahan server atau gimana 😔",4,Positive,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Percobaan dulu semoga bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Ga bisa masuk terus,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Mau masuk aja susah bgt ya ciba deh di perbarui masa minta verifikasi mulu tapi ga bisa masuk ke menu,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Mau daftar susah.mau masuk susah Muter2 nggak jelas.sudah pnya akun mau di buka juga susah.tlg my suoerindo perbaiki dong.,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Kok ga bs login min,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
"Loading lambat sekali dan membosankan sekali aplikasinya, tidak banyak gunanya, tidak ada riwayat belanja, maupun poin yang bisa dikumpulkan. Tapi saya suka belanja buah di sana karena semangka, pepaya dan salaknya manis, demikian pula dagingnya. Seleksi kualitas produk segarnya bagus. Lebih bagus daripada di warung sayur dekat rumah maupun supermarket lainnya. Jadi benci campur rindu.",3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,True,mixed
Baik,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
App nya ga bisa login udh pake wifi data sama aja tolong dong ini astaga,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Gak ada searching bar nya🤣,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True,informational
"Seharusnya scan barcode langsung aktif all promo, knp harus di aktifkan manual satu satu.. ❌",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,request
Aplikasi sampah nieh.. hbs perbaruan malah gak bs login..yasudahlah gue blnja toko adem biru n merah aj ..males pake aplikasi bobrok,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True,complaint
"Bagus,, mudah di veryvikasi daftar nya Slalu langganan Superindo stiap blnja mingguan ku.. Tanks superindo...sukses slalu Komplitkan lagi sperti lotemart 😇",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Jadi tahu barang yg promo and harga cukup murah,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sumpah mu daftar aja gak bisa2. Pdhl sinyal OK. Pake wifi rumah pun gak bisa. Daftar pake FB jg TETOT!!! Pret semua!!,1,Negative,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Kecewa tau tau harus registrasi ulang tapi koo gak bisa di pakai...padahal email dan password sama seperti waktu awal daftar....sudah kirim email ke suprindo tapi gak membantu solusi,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,True,mixed
"gimana cara belanja online nya ini 🤣 gak da keranjang belanja,, n pilihan buat klik2 belanjaannya",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
cepat aplikasinya bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
"Ganti gadget...aplk malah gak bisa dibuka, padahal pakai akun yg sama. Parah,,,,,bikin susah orang nyusahin bangat. Uninstall ajah,,,,, aplikasi g penying",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Aplikasi lemot login gak bisa2,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Download ini biar tau harga² diapp ini tpi muncul nya hanya Promo nya saja, gk ada search bar nya juga seperti app biru sama merah memudahkan cust liat harga dri rumah dan pesen dari rumah",2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Kok skrg ga bisa login by Facebook?,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Capek2 download pas giliran verifikasi disuruh ke cs. Apa gunanya aplikasi online kalo gitu..,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,informational
Aplikasi sampah,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True,complaint
"Kasir tidak culas, sering scan double",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Kasir suka double scan padahal barang konsumen 1,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
sudah tak hpus krna jrang belanja🙏🏻,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
"Bintang 2 deh karana tidak ada search bar nya, padahal tujuan download tuh biar bisa tau harga prodak di superindo tidak hanya yg promo saja. Seperti di minimarket² biru dan merah ada search bar nya jadi memudahkan, kita di rumah bisa search barang yg akan di beli dan masuk ke keranjang, dan bisa online juga di antar . Tolong di perbaiki",2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True,mixed
sangat membantu,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Finally aplikasinya lancaaar. Thankyou Superindo untuk perbaikannya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Aplikasinya nyebelin,wifi full msh eror juga",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Mak Josss,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
superindo luar biasa barang murahnya,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
"Tolong diperbaiki, masak login setengah jam baru bisa. Kadang malah gk bisa login. Tolong banget ini somasi untuk pengelola aplikasi ini, kecewa dengan hal ini karena saat antri jadi lamaa sekali nunggu buat berikan barcode ║█║▌║█║▌║ saat transaksi",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,True,mixed
loading mulu ga bisa dbuka,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
"Sekarang aplikasiny susah bgt dibukany,,, loading mlu kecewa",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True,complaint
Ga bisa login..lama padahal jaringan wifi stabil padahal sebelumnya lancar lancar ajah beberapa minggu ini kalo mau buka app lama sekali bahkan kadang error tolong segera diperbaiki. Terima kasih,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
"Loading kg kelar"" Niat kg sih nih bikin a... mau masuk aplikasi ajah susah banged dr kemaren pdhal udh member kenapa bisa log out sndiri tp g bisa log in sndiri... mengecewakan",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True,mixed
